school_id,school_name,municipality,address,merit_value,school_type,latitude,longitude
88104795,Mjällby skola,Sölvesborg,Skolvägen 4,203.8,Kommunal,56.04867909999999,14.6769789
68950088,Hannaskolan,Umeå,Aktrisgränd 31,203.8,Enskild,63.8385305,20.157738
85160786,Grundskola Överkalix kommun,Överkalix,Skolgatan 2,203.7,Kommunal,66.3277691,22.8364171
87194036,Lövångersskolan,Skellefteå,Näsåkersvägen 4,203.7,Kommunal,64.37148270000002,21.3137259
23992844,Byskeskolan,Skellefteå,Skolgatan 10,203.7,Kommunal,64.86886799999999,20.3871924
98587494,Örsundsbroskolan,Enköping,Skolvägen 2,203.6,Kommunal,59.55825089999999,17.2495196
43055932,Toleredsskolan F-9,Göteborg,Vinlandsgatan 1,203.6,Kommunal,57.73212539999999,11.9196119
55569663,Rödsleskolan F-9,Oskarshamn,Norra vägen 65,203.6,Kommunal,57.27082000000001,16.4029394
56417100,Kvarnhagsskolan,Botkyrka,Servitutsvägen 17,203.4,Kommunal,59.23529480000001,17.8463202
21608206,Sunnadalskolan F-9,Karlskrona,Sunnadalsvägen 3,203.4,Kommunal,56.193467,15.6168388
58793676,Rönnowskolan H1,Kristianstad,Västra Järnvägsgatan 1C,203.4,Kommunal,55.92635079999999,14.2917917
10155751,Ängarydsskolan,Tranås,Ängarydsgatan 12,203.4,Kommunal,58.03396859999999,14.9682125
62958817,Klockarbergsskolan,Skinnskatteberg,Köpingsvägen 11-13,203.3,Kommunal,59.8285469,15.6874474
70460569,Vidhögeskolan 4-9,Varberg,Kantagårdsvägen 3,203.3,Kommunal,57.2650181,12.3270507
95649680,Morkarlbyhöjdens skola 7-9,Mora,Kvarnholsvägen 18 A,203.3,Kommunal,60.9979995,14.5256178
44650086,Kungsmarksskolan,Munkedal,Klockvägen 1,203.3,Kommunal,58.47191840000001,11.6645138
76261770,Santosskolan 7-9,Göteborg,Plejadgatan 1,203.3,Kommunal,57.7039169,11.9327698
15766661,Sjöängsskolan,Askersund,Drottning Kristinas väg 2,203.2,Kommunal,58.8795113,14.9082522
22091017,Kastalskolan,Östersund,Skolvägen 2,203.2,Kommunal,63.0837179,14.8238468
10035236,Söderbymalmsskolan,Haninge,Marinens väg 30,203.2,Kommunal,59.1627147,18.1341026
14254350,Silverskolan,Arjeplog,Strömvägen 28,203.1,Kommunal,66.04715279999999,17.8757003
75662206,Arbråskolan F-9,Bollnäs,Elevvägen 3,203.0,Kommunal,61.4800741,16.3793982
66414430,Sylteskolan 7-9,Trollhättan,Nyckelpigevägen 1,203.0,Kommunal,58.25630929999999,12.2784388
74902204,Gumaeliusskolan,Örebro,Karlslundsgatan 32,203.0,Kommunal,59.274925,15.1960877
68613823,Väröbackaskolan 4-9,Varberg,Värö skolväg 7,202.9,Kommunal,57.2569708,12.1840771
52426554,Slottsskolan 7-9,Vingåker,Prästgårdsallén 4,202.9,Kommunal,59.0491323,15.8794249
21086074,Paulinska skolan,Strängnäs,Kristinavägen 1,202.9,Kommunal,59.37674359999999,17.0194568
25636648,Fryxellska skolan,Sunne,Brårudsvägen 2,202.8,Kommunal,59.8410507,13.1606496
64778601,Cederbergsskolan F-9,Krokom,Långgatan 16,202.7,Kommunal,63.6718275,14.6178436
16727370,Vifolkaskolan 7-9,Mjölby,Skolvägen 3,202.7,Kommunal,58.35063249999999,15.2824013
37416253,Rinkebyskolan,Stockholm,Rinkebystråket 53,202.7,Kommunal,59.3893309,17.925258
56528690,Alléskolan  7-9,Åtvidaberg,Adelsnäsvägen 15,202.7,Kommunal,58.1943463,15.9988707
71069736,Vittra Adolfsberg,Helsingborg,Södra Hunnetorpsvägen 52,202.6,Enskild,56.045947,12.7432458
31733366,Ljungviksskolan skolenhet B,Lerum,Bäckamaden 1,202.6,Kommunal,57.83240519999999,12.2850771
10453232,Persboskolan,Västerås,Karl IX:s väg 3-7,202.6,Kommunal,59.7191578,16.4306345
56710032,Torvallaskolan,Östersund,Nävervägen 23,202.5,Kommunal,63.15757309999999,14.7430564
69266159,Hjulsta grundskola F-9,Stockholm,Hjulsta Backar 6,202.5,Kommunal,59.39664649999999,17.889161
16081769,Väståkraskolan,Trelleborg,Landsvägen 2122,202.5,Kommunal,55.4393148,13.310587
96783420,Ersängsskolan 7-9,Umeå,Ostvägen 20,202.4,Kommunal,63.8604491,20.3200239
43539193,Tunaskolan 7-9,Luleå,Mjölkuddsvägen 289,202.3,Kommunal,65.60494960000001,22.1112098
84179524,Gullhögskolan,Vårgårda,Parkgatan 18,202.2,Kommunal,58.0330518,12.8176385
11406792,Gylle skola 7-9,Borlänge,Gylle Skolgata 1,202.1,Kommunal,60.4675753,15.4483773
42149666,Husbygårdsskolan F-9,Stockholm,Trondheimsgatan 21,202.1,Kommunal,59.40967509999999,17.9246339
45270097,Alléskolan,Vara,Skolgatan 24,202.1,Kommunal,58.2622402,12.9599917
30684096,Stenstalidskolan 7-9,Kristinehamn,Backvägen 9,201.9,Kommunal,59.32439230000001,14.1082677
93599910,Rönnenskolan,Malmö,Rönnblomsgatan 7,201.9,Kommunal,55.60245639999999,13.0307045
63849173,Svenstaviks skola 7-9,Berg,Skolvägen 6,201.8,Kommunal,62.9964435,14.3912896
80009811,Noblaskolan Hemdal,Västerås,Hemdalsvägen 3,201.7,Enskild,59.61635579999999,16.5732963
56361478,Dackeskolan 7-9,Tingsryd,Södra Smedjegatan 19,201.7,Kommunal,56.52802699999999,14.9765603
79707757,Dalaskolan Södra,Bromölla,Kastanjevägen 1,201.7,Kommunal,56.0740083,14.4905829
35494110,Vasaskolan 7-9,Hedemora,Kyrkogatan 3,201.7,Kommunal,60.27846839999999,15.9908596
22347371,Centralskolan,Norberg,Skolgatan 20,201.6,Kommunal,60.06864889999999,15.9190461
49525819,Stavreskolan 6-9,Trollhättan,Berghällsvägen 9,201.6,Kommunal,58.282653,12.2893687
51597705,Anundsjöskolan,Örnsköldsvik,Köpmangatan 68,201.6,Kommunal,63.4450254,18.1159901
14808086,Viktoriaskolan 1,Skara,Skaraborgsgatan 43,201.5,Kommunal,58.3860161,13.4492403
74265915,Åkerskolan,Strängnäs,Skolvägen 1,201.3,Kommunal,59.2556318,17.1092986
43802065,Lilla Parkskolan,Södertälje,Parkgatan 1,201.3,Enskild,59.1919287,17.6247156
20545871,Smedbergsskolan 4-9,Vansbro,Studiegatan 2,201.3,Kommunal,60.5102853,14.2188809
48016437,Tunaholmsskolan,Mariestad,Leksbergsvägen 10,201.2,Kommunal,58.705753,13.8101903
46399291,Stenbergaskolan åk 4-9,Söderhamn,Hagavägen 3,201.2,Kommunal,61.21429800000001,17.1294385
82943624,Kubikskolan Dibber,Helsingborg,Larmvägen 31,201.2,Enskild,56.0573081,12.7220817
64936034,Fågelskolan,Lund,Gässlingavägen 21,201.1,Kommunal,55.7097026,13.1622445
18991431,Svarträvens skola 4-9,Övertorneå,Tingshusvägen 3,201.1,Kommunal,66.3879156,23.652853
56442130,Maserskolan,Borlänge,Hagavägen 70,201.1,Kommunal,60.49341519999999,15.4182945
41865593,Vallaskolan 4-9,Sollefteå,Kyrkvägen 7,201.0,Kommunal,63.1636872,17.2770478
97940004,Wendela Hellmanskolan,Härnösand,Idrottsvägen 2,200.9,Kommunal,62.6388744,17.9258337
80131736,Norrsätraskolan,Sandviken,Skogsfruvägen 51,200.7,Kommunal,60.62378820000001,16.7429093
62812509,Ekebyskolan,Sala,Gruvgatan 1,200.6,Kommunal,59.92076470000001,16.6026773
17089857,Valboskolan 7-9,Färgelanda,Allhemsvägen 5,200.5,Kommunal,58.5685501,11.9905297
88091927,Östervåla skola 7-9,Heby,Skolgatan 1,200.5,Kommunal,60.1829938,17.1746817
95576349,Björkhöjdskolan 7-9,Borås,Klinkvägen 48,200.4,Kommunal,57.72103500000001,12.939819
57966953,Västra Engelbrektsskolan,Örebro,Hjalmar Bergmans väg 3,200.4,Kommunal,59.2881356,15.2013424
74079446,Tanumskolan 7-9,Tanum,Skolvägen,200.3,Kommunal,58.7209957,11.3245386
97655739,Eneskolan,Södertälje,Mölnbovägen 25,200.3,Kommunal,59.0836481,17.5575214
96298476,Obbola skola,Umeå,Södra Obbolavägen 11,200.0,Kommunal,63.6968605,20.3067722
74352559,Renforsskolan,Vindeln,Storvägen 40,199.9,Kommunal,64.2063611,19.717501
98702223,Bjursåsskolan,Falun,Gästgivarvägen 4,199.8,Kommunal,60.73852160000001,15.450601
79012683,Annerstaskolan,Huddinge,Ortopedvägen 4,199.7,Kommunal,59.2226727,17.9434609
84230115,Albäcksskolan 2,Hultsfred,Skogsgatan 5,199.7,Kommunal,57.4852613,15.837943
15080815,Fjällenskolan,Järfälla,Ekollongränd 1,199.5,Kommunal,59.40318869999999,17.7928006
19694910,Orsaskolan,Orsa,Järnvägsgatan 20,199.5,Kommunal,61.12639410000001,14.622791
86546038,Baldersskolan 7-9,Staffanstorp,Mimers väg 2,199.4,Kommunal,55.644535,13.21155
77656740,Rosholmen Education Academy AB,Stockholm,Vårbergsvägen 63B,199.4,Enskild,59.27149290000001,17.886229
18058977,Östra Ringskolan,Västervik,Gundelvägen 8,199.4,Kommunal,57.88998969999999,16.4176438
36130879,Klaraskolan 6-9,Halmstad,Frennarpsvägen 6,199.3,Kommunal,56.67512439999999,12.8934332
21231498,Skälltorpsskolan 7-9,Göteborg,Herr Arnes Gata 5,199.2,Kommunal,57.74923829999999,11.9855492
28849109,Flahultsskolan,Jönköping,Vallgatan 1,199.2,Kommunal,57.78161129999999,14.1670365
87527002,Apelgårdsskolan 7-9,Malmö,Sjöblads väg 4,199.1,Kommunal,55.5903088,13.0406148
43833784,Åsele Centralskola åk F - 9,Åsele,Skolgatan 1,199.1,Kommunal,64.1612615,17.3468257
87838841,Hässelbygårdsskolan,Stockholm,Loviselundsvägen 10-16,199.0,Kommunal,59.3686075,17.8410292
77794757,Silvertärnan Väster,Vänersborg,Idrottsgatan 7,198.8,Kommunal,58.36894729999999,12.3351085
92337813,Österledskolan 7-9,Halmstad,Esperedsvägen 30,198.6,Kommunal,56.8013005,12.9804343
47236914,Lundåkerskolan,Gislaved,Södra Storgatan 45,198.4,Kommunal,57.2979007,13.5301666
21568934,Frykenskolan,Torsby,Gärdesgatan 2,198.4,Kommunal,60.13907990000001,13.0135229
65212509,Bjärnums skola F-9,Hässleholm,Boställsgatan 44,198.2,Kommunal,56.29717470000001,13.7034604
59782586,Norretullskolan,Kristianstad,Norretullsvägen 6B,198.2,Kommunal,56.0347184,14.1535425
45031033,Toftaskolan SO 3,Ängelholm,Lyckgatan 4,198.2,Kommunal,56.2571063,12.958344
24146389,Hallsta skola,Norrtälje,Skolvägen 15-17,198.1,Kommunal,60.0555349,18.5984204
56331671,Bjästaskolan F-9,Örnsköldsvik,Skolvägen 1,198.1,Kommunal,63.2037023,18.5006609
67224193,Mosstorpsskolan 2,Norrköping,Mosstorpsvägen 50,198.1,Kommunal,58.58287869999999,15.908205
62694008,Högelidsskolan 7-9,Mariestad,Bergsgatan 31,198.0,Kommunal,58.71704039999999,13.8550611
56192472,Örnaskolan,Hylte,Dalgatan 3,197.9,Kommunal,57.00773539999999,13.2340258
37915996,Withalaskolan 2,Vetlanda,Nygatan 30,197.9,Kommunal,57.4289548,15.0867496
99469094,Piggelinen,Karlskrona,Augerumsvägen 5,197.8,Enskild,56.200045,15.6550545
98745015,Kroksbäcksskolan,Malmö,Hyllievångsvägen 6,197.8,Kommunal,55.5740835,12.9773739
79650118,Paradisskolan Pa02,Nybro,Kyrkoesplanaden 4,197.8,Kommunal,56.744608,15.917625
95523275,Vallonskolan,Östhammar,Vretavägen 3,197.8,Kommunal,60.17068,18.1671479
29574820,Höglidenskolan,Örnsköldsvik,Folkparksgatan 6,197.7,Kommunal,63.288715,18.7341142
16983719,Broskolan,Upplands-Bro,Blomstervägen 4,197.5,Kommunal,59.5163842,17.6443909
15416514,Aspenskolan,Tierp,Palmgatan 7-9,197.4,Kommunal,60.345611,17.5065229
23108037,Särlaskolan 7-9,Borås,Särlagatan 1,197.4,Kommunal,57.72089059999999,12.9257891
47480841,Mörmoskolan 7-9,Hammarö,Vedspelsvägen 9,197.3,Kommunal,59.33874530000001,13.4770599
18715425,Kung Karls skola,Kungsör,Kaplansgatan 3a,197.3,Kommunal,59.4213769,16.0935124
85082785,Stenkulaskolan,Malmö,Östra Farmvägen 30,197.2,Kommunal,55.593476,13.0291213
53764779,Rådaskolan,Mellerud,Parkgatan 4,197.2,Kommunal,58.7026557,12.4536854
30454178,Åvestadalskolan,Avesta,Skolgatan 21,197.0,Kommunal,60.1237726,16.2063092
71724902,Mogaskolan 7-9,Svenljunga,Skolgatan 19,197.0,Kommunal,57.4923076,13.1204533
90360196,Kastanjeskolan,Tomelilla,Anders Perssons väg 7,197.0,Kommunal,55.5478388,13.9412347
80631297,Iggesunds skola,Hudiksvall,Stora vägen 15A,196.8,Kommunal,61.64531280000001,17.0783028
75692870,Kumlaby skola 7-9,Kumla,Korstagatan 1,196.8,Kommunal,59.1125036,15.1541977
34909954,Strövelstorps skola SO 1,Ängelholm,Strövelstorpsvägen 79,196.8,Kommunal,56.1739541,12.8380503
10245367,Svartedalsskolan 4-9,Göteborg,Svartedalsgatan 4B,196.7,Kommunal,57.73140040000001,11.9011284
20372097,Castorskolan F-9,Bjurholm,Rektorsgatan 1,196.6,Kommunal,63.9312357,19.2140884
38299211,Frostaskolan 7-9,Hörby,Norregatan 42E,196.4,Kommunal,55.8520407,13.6540461
81784662,Arenaskolan grundskola,Timrå,Sportvägen 3,196.4,Kommunal,62.50642200000001,17.3465157
48108874,Furulundsskolan,Eksjö,Skolgatan 5,196.3,Kommunal,57.6381089,15.4196776
11814097,Guldhedsskolan F-9,Göteborg,Doktor Heymans Gata 1A,196.2,Kommunal,57.68713450000001,11.9700232
29991096,Gränsskolan,Haparanda,Fabriksgatan 29,196.2,Kommunal,65.8329449,24.1295884
66351593,Påarps skola,Helsingborg,Ekebergavägen 9,196.2,Kommunal,56.0310129,12.8133059
29796042,Tornadoskolan AB,Stockholm,Gondolgatan 16. 3 tr,196.2,Enskild,59.26651469999999,18.136335
48228294,Dejeskolan 7-9,Forshaga,Studievägen 7,196.1,Kommunal,59.6118539,13.4710492
96316535,Fröviskolan 7-9,Lindesberg,Centralvägen 67,196.1,Kommunal,59.46229,15.3741725
98031467,Zederslundsskolan,Motala,Prinsgatan 3-7,195.9,Kommunal,58.53917920000001,15.0315095
60700608,Romaskolan,Gotland,Kungsallén 1,195.8,Kommunal,57.5109106,18.4480627
10175276,Parkdalaskolan 7-9,Ronneby,Folkparksvägen 2,195.7,Kommunal,56.2023784,15.2901288
91778864,Krungårdsskolan,Mönsterås,Krungårdsvägen 1,195.5,Kommunal,56.9811449,16.339996
82726493,Ängetskolan 3-9,Örnsköldsvik,Älgvägen 35,195.5,Kommunal,63.3131123,18.6910332
63503591,Transtenskolan,Hallsberg,Transtensgatan 27,195.4,Kommunal,59.06205480000001,15.1092685
97659691,Stenhamreskolan 7-9,Ljusdal,Ringvägen 4,195.4,Kommunal,61.83222730000001,16.0835619
28454424,Nilaskolan F-9,Malå,Skolgatan 2,195.4,Kommunal,65.1833712,18.744241
39351914,Norrsundsskolan,Norrtälje,Sandviksvägen 6,195.1,Kommunal,59.97350429999999,18.8170879
22811420,Älvdalsskolan,Älvdalen,Permatsvägen 1,195.0,Kommunal,61.22730600000001,14.0419871
63957271,Slottsvångsskolan,Helsingborg,Bergaliden 24,194.8,Kommunal,56.049653,12.7013512
59871341,Bergsjö skola F-9,Nordanstig,Skolvägen 9,194.6,Kommunal,61.9826137,17.0558165
79844557,Leteboskolan,Mark,Letebovägen 4,194.6,Enskild,57.36967489999999,12.4166347
69352527,Gunnarsbyskolan F-9,Eda,Gunnarsbysvägen 10,194.6,Kommunal,59.8812808,12.3130946
16891307,Jättestenskolan,Grums,Åsgatan 24,194.4,Kommunal,59.35493630000001,13.1075181
39000072,Utmarksskolan 4-9,Göteborg,Aprilgatan 2C,194.3,Kommunal,57.7620973,12.0446343
65736810,Kristiansborgsskolan,Västerås,Eriksborgsgatan 13,194.3,Kommunal,59.6196357,16.5425742
97706771,Daltorpskolan 7-9,Borås,Stora Tvärgränd 1-3,194.2,Kommunal,57.71173779999999,12.9461671
22512947,Fuxernaskolan 7-9,Lilla Edet,Järnvägsgatan 24,194.2,Kommunal,58.13225399999999,12.1240469
90826660,Gransäterskolan,Håbo,Gransätervägen 1,194.1,Kommunal,59.5829467,17.5100437
13666864,Ängskolan,Mark,Gästgivaregatan 7,194.1,Kommunal,57.4893233,12.638065
74792256,Ånge grundskola,Ånge,Östra Skolgatan 3,194.1,Kommunal,62.52545199999999,15.6534089
96982474,Rotskärsskolan 7-9,Älvkarleby,Brovägen 4,194.1,Kommunal,60.6296973,17.4218336
57228484,Grindtorpsskolan,Botkyrka,Lagmansbacken 12,194.0,Kommunal,59.24042249999999,17.8435347
12753961,Snäckebacksskolan 7-9,Ronneby,Esplanaden 6B,193.9,Kommunal,56.2076031,15.2725814
57538739,Antonskolan Österäng,Kristianstad,Sjövägen 27,193.9,Enskild,56.0428017,14.1803663
96958960,Kungshögsskolan 3,Ljungby,Märta Ljungbergsvägen 29,193.8,Kommunal,56.83838739999999,13.9377174
20930818,Centralskolan Hoting,Strömsund,Storgatan 37,193.8,Kommunal,63.854425,15.567434
14896115,Almaskolan,Västerås,Regattagatan 39,193.7,Enskild,59.59963949999999,16.5886544
90834434,Georgshillsskolan 4-9,Hörby,Georgshillsvägen 11,193.6,Kommunal,55.8508109,13.6599486
59001324,Strömsnässkolan 7-9,Markaryd,Järnvägsgatan 51,193.4,Kommunal,56.5437809,13.7312965
99749462,Långsjöskolan,Norrtälje,Ängsvägen 4,193.3,Kommunal,59.8951685,18.4813315
24561124,Centralskolan 4-9,Perstorp,Oderljungavägen 20,193.2,Kommunal,56.1418749,13.3913759
78308250,Fröviskolan 6-9,Högsby,Frövivägen 3 B,193.1,Kommunal,57.1718365,16.0200456
53155267,Kallingeskolan 7-9,Ronneby,Tivolivägen 1,193.0,Kommunal,56.2450269,15.2824683
87088456,Tranmursskolan GKS,Gävle,Pukslagarvägen 20,192.8,Enskild,60.66252369999999,17.2411526
54364658,Olaus Petriskolan 7-9,Örebro,Oskarsparken 10,192.8,Kommunal,59.269735,15.2195024
82110758,Hagsätraskolan,Stockholm,Glanshammarsgatan 11-15,192.2,Kommunal,59.2642086,18.0175235
29744401,Gamlestadsskolan F-9,Göteborg,Larsmässetorg 3,191.8,Kommunal,57.7319881,12.0115385
39701961,Lärjeskolan F-9,Göteborg,Bollplansgatan 10,191.7,Kommunal,57.7677687,12.026993
33369644,Fritslaskolan,Mark,Skolvägen 2,191.7,Kommunal,57.5536074,12.7907065
65024773,Alirskolan 7-9,Bollnäs,Läroverksgatan 39,191.5,Kommunal,61.35018669999999,16.3850583
98508777,Withalaskolan 1,Vetlanda,Nygatan 30,191.5,Kommunal,57.4289548,15.0867496
97361837,Eriksdalskolan 2,Skövde,Östergatan 28,191.3,Kommunal,58.38476989999999,13.8649499
20683111,Bäckahagens skola,Stockholm,Skebokvarnsvägen 55,191.2,Kommunal,59.26804509999999,18.043707
18315553,Älvstranden bildn.centrum 7-9,Hagfors,Älvstrandsvägen 2,191.0,Kommunal,60.037079,13.7008864
39690579,Almers skola 4-9 och fritidshem,Varberg,Sjukhusallén 3,190.9,Kommunal,57.09533390000001,12.2738082
56818726,Vättleskolan 4-9,Göteborg,Höglandsgatan 1,190.8,Kommunal,57.8017285,12.0643198
50172802,Våxtorpsskolan 7-9,Laholm,Kyrkvägen 2,190.3,Kommunal,56.41988389999999,13.115096
44263951,Linåkerskolan,Svalöv,Skolgatan 18,190.2,Kommunal,55.9185866,13.1087713
71396086,Vattudalsskolan,Strömsund,Parkgatan 9,190.2,Kommunal,63.8513196,15.5666906
83862028,Stureskolan,Boden,Sturegatan 11,189.7,Kommunal,65.81945809999999,21.6992185
65836771,Sofielundsskolan,Malmö,Bokgatan 23,189.6,Kommunal,55.58737060000001,13.0175195
64029211,Lidens skola,Sundsvall,Husåsvägen 15,189.5,Kommunal,62.70113010000001,16.8020131
99707554,Folkasboskolan,Hallsberg,Skolgatan 4,188.8,Kommunal,59.0657129,15.3427422
73184968,Brandbergsskolan,Haninge,Norra Kronans gata 429,188.8,Kommunal,59.17225269999999,18.1721338
81333857,Kyrkbacksskolan 7-9,Ljusnarsberg,Kyrkogårdsgatan,188.8,Kommunal,59.883565,15.0100862
98029852,Frösåkersskolan,Östhammar,Tomtebergavägen 4,188.6,Kommunal,59.4611902,18.5800555
10419361,Varagårdsskolan,Bjuv,Södra storgatan 21,188.3,Kommunal,56.0825158,12.9240524
94821900,Fjärdhundraskolan,Enköping,Skolvägen 7,188.3,Kommunal,59.559712,17.2483668
82797662,Johannesskolan,Malmö,Nikolaigatan 7,187.9,Kommunal,55.5910318,13.0028134
51175885,Bräntbergsskolan,Umeå,Törnskatevägen 18,187.9,Kommunal,63.8406967,20.3200502
11159060,Gudmundråskolan,Kramfors,Kungsgatan 23,187.8,Kommunal,62.9296875,17.7857284
94707451,Töreboda Centralskola,Töreboda,Kyrkogatan 26,187.7,Kommunal,58.7098424,14.1244132
94830241,Innovitaskolan Landskrona,Landskrona,Järnvägsgatan 8,187.7,Enskild,55.8712594,12.8335875
51341279,Grimstaskolan,Stockholm,Kanngjutargränd 12,187.2,Kommunal,59.36043120000001,17.8651402
72904597,Ankarsrums skola 7-9,Västervik,Skolvägen 5,187.1,Kommunal,57.6200558,16.3061559
38449858,Silverbergsskolan Ronneby,Ronneby,Fridhemsvägen 8,186.5,Enskild,56.1978521,15.290562
88590084,Möllevångsskolan,Malmö,Friisgatan 34,186.2,Kommunal,55.5945366,13.0109939
53803818,Björksätraskolan F-9,Sandviken,Björksätra Mitt 1,186.2,Kommunal,60.6057103,16.7483083
95197505,Hjortsjöskolan 7-9,Vaggeryd,Ödestuguvägen 13,186.2,Kommunal,57.5008689,14.1418516
46581319,Lillholmsskolan,Stockholm,Stångholmsbacken 91-95,186.1,Kommunal,59.2789033,17.894215
66142210,Pettersbergsskolan,Västerås,Pettersbergsgatan 39,186.1,Kommunal,59.6123437,16.5155825
49748045,Junsele skola,Sollefteå,Krokvägen 6,186.0,Kommunal,63.177086,17.2785239
51877656,Höglundaskolan,Sundsvall,Parkgatan 17,185.6,Kommunal,62.3832412,17.3107206
81821703,Djurgårdsskolan 7-9,Kristinehamn,Djurgårdsvägen 23,185.6,Kommunal,59.3019784,14.0930451
26387738,Borgsmoskolan 1,Norrköping,Dalviksgatan 75,185.6,Kommunal,58.5742981,16.1414356
88486410,Storåskolan,Lindesberg,Solviksvägen 1,185.4,Kommunal,59.713096,15.127383
55740795,Nivrenaskolan,Sundsvall,Skolgatan 5,185.4,Kommunal,62.29630950000001,17.3812537
98215830,Ramdalsskolan,Oxelösund,Torpsvägen 1 B,185.0,Kommunal,58.6740793,17.078684
15312030,Wigulfskolan,Norrtälje,Lommarvägen 43A,184.8,Kommunal,59.7621689,18.6715546
17514337,Fränstaskolan,Ånge,Fränstavägen 276,184.1,Kommunal,62.49854819999999,16.1667683
31015204,Lindbackaskolan,Lindesberg,Ishockeygatan 6A,184.0,Kommunal,59.6016425,15.2032015
12248380,Navet,Örebro,Loftbodsgatan 1,184.0,Kommunal,59.2564214,15.2107121
44605298,Frejaskolan F-9,Göteborg,Kråkbärsgatan 1,183.3,Kommunal,57.6547828,11.8914796
23470743,Mariaskolan,Umeå,Sockenvägen 31,183.3,Enskild,63.8319722,20.154469
80871896,Fröknegårdskolan H1,Kristianstad,Näsbychaussén 81,182.9,Kommunal,56.0536338,14.1596059
86086213,Sofiaängens skola,Stockholm,Bergsunds strand 43 A,182.7,Enskild,59.3158217,18.0319913
69182531,Montessoriskolan Tellus,Höganäs,Järnvägsgatan 7,182.5,Enskild,56.2013439,12.5576499
87531665,Mariebergsskolan 7-9,Motala,Mariebergsgatan 1,182.4,Kommunal,58.540841,14.9971577
91683255,Sandeklevsskolan F-9,Göteborg,Kvadrantgatan 86,182.2,Kommunal,57.7583187,12.0592296
17176734,Färsingaskolan,Sjöbo,Ågatan 3,182.0,Kommunal,55.6370827,13.7017829
98780182,Bodals skola,Lidingö,Bodalsvägen 85-87,181.8,Kommunal,59.3501294,18.1418983
98058756,Tyringe skola F-9,Hässleholm,Pluggvägen 2,181.6,Kommunal,56.15681919999999,13.6043715
23414344,Skolgrunden,Stockholm,Hammarby Fabriksväg 61,181.6,Enskild,59.30133229999999,18.102906
67731691,Lunaskolan Södra,Stockholm,Junohällsvägen 1D,180.1,Enskild,59.3261085,17.9901733
19742982,Viktoriaskolan,Örebro,Granrisvägen 33,179.9,Enskild,59.2405987,15.2454158
12092203,Brage- skola och språkförskola,Sollentuna,Hertig Karls väg 5,179.8,Kommunal,59.47698899999999,17.9121711
31928894,Lövgärdesskolan 4-9,Göteborg,Vaniljgatan 23,179.3,Kommunal,57.8155158,12.0415905
89624871,Gullstensskolan åk 7-9,Gullspång,Skolgatan 14,179.1,Kommunal,58.9809874,14.1104006
51014228,Wieselgrensskolan,Helsingborg,Furutorpsgatan 85,178.6,Kommunal,56.041144,12.7190294
53259263,"Ingridskolan, grundskola",Solna,Hjortstigen 1,178.3,Enskild,59.38324439999999,18.0292164
27526205,Bergsjöskolan F-9,Göteborg,Rymdtorget 6A,177.9,Kommunal,57.7558039,12.0681385
26531220,Nossebro skola 7-9,Essunga,Sturegatan 6,177.6,Kommunal,58.190375,12.718896
84902434,Göingeskolan,Östra Göinge,Kyrkogatan 10,177.6,Kommunal,56.2572722,14.0802581
64413812,Lundbyskolan 7-9,Göteborg,Munkedalsgatan 30,177.4,Kommunal,57.72073009999999,11.9267685
57510246,Snitz Grundskola,Stockholm,Snickerigatan 4,177.1,Enskild,59.2995366,17.9901823
56636046,Ekeby skola,Bjuv,Allégatan 2,176.6,Kommunal,55.9971629,12.9719919
66382532,Odenskolan,Örebro,Örebrovägen 27,175.5,Kommunal,59.5781011,15.2314669
72509254,Lunaskolan Bromma,Stockholm,Johannesfredsvägen 43,175.4,Enskild,59.34740550000001,17.9725744
47640376,Dalarö skola,Haninge,Odinsvägen 33,175.1,Kommunal,59.1346797,18.4087741
14261356,Ekillaskolan,Sigtuna,Stockholmsvägen 49,173.9,Kommunal,59.6256244,17.8436739
49779956,Stora Sätraskolan,Gävle,Porfyrvägen 11,173.5,Kommunal,60.6908425,17.113964
17024808,Elin Wägnerskolan 2,Växjö,Storgatan 50-52,173.4,Kommunal,56.879275,14.7932296
78545687,Anders-Olofskolan,Ragunda,Centralgatan 55,173.3,Kommunal,63.1026478,16.3585527
56398338,Hästveda skola F-9,Hässleholm,Östergatan 2,173.1,Kommunal,56.1581175,13.7674016
86764194,Anneroskolan,Helsingborg,Annerovägen 54,170.3,Kommunal,56.0673442,12.7368517
93301103,Aspdammskolan,Stockholm,Hammarby Fabriksväg 65,170.2,Enskild,59.3013436,18.1034574
16464648,Frölundaskolan F-9,Göteborg,Positivgatan 3,169.7,Kommunal,57.65860989999999,11.913292
31127129,Gårdstensskolan 4-9,Göteborg,Angeredsvinkeln 21,169.2,Kommunal,57.8013063,12.0440101
69175138,Bräntbergsskolan AST,Umeå,Törnskatevägen 18,168.7,Kommunal,63.8406967,20.3200502
54332921,Mellansjö skola,Täby,Mellansjövägen 20,166.3,Enskild,59.4919805,18.0389487
47120557,Nytorpsskolan 4-9,Göteborg,Bredfjällsgatan 70,165.9,Kommunal,57.7781498,12.0300172
59457803,Helleborusskolan Österåker,Österåker,Luffarbacken 5,164.8,Enskild,59.4793154,18.3074497
45984740,Helleborusskolan Täby AB,Täby,Kuttervägen 1- 3,163.4,Enskild,59.43402140000001,18.0879531
